ترم ارائه درس,دانشكده درس,دانشكده درس,گروه آموزشي درس,گروه آموزشي درس,شماره و گروه درس,نام درس,كل,ع,ظر فيت,ثبت نام شده,تعداد ليست انتظار,جنس,نام استاد,زمان و مكان ارائه,زمان و مكان امتحان,محدوديت اخذ,مخصوص ورودي,دروس اجبار/متضاد,نحوه ارائه درس,دوره درس,امكان حذف اضطراري,امكان اخذ توسط مهمان,توضيحات
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611002_45,ورزش1,1,1,18,18,0,مرد,سيفي حميد,درس(ع): شنبه      13:30-15:00 مکان: تربيت بدني سالن رزمي و كشتي 1,بي اثر,ندارد,عادي,روزانه,خير,بله,بدنسازي,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611002_46,ورزش1,1,1,16,16,0,مرد,سيفي حميد,درس(ع): يك شنبه   13:30-15:00 مکان: تربيت بدني سالن ملك لو 1,بي اثر,ندارد,عادي,روزانه,خير,بله,بسكتبال,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611002_47,ورزش1,1,1,18,18,0,مرد,سيفي حميد,درس(ع): دوشنبه    10:30-12:00 مکان: تربيت بدني سالن رزمي و كشتي 1,بي اثر,ندارد,عادي,روزانه,خير,بله,بدنسازي,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611002_48,ورزش1,1,1,17,16,0,مرد,سيفي حميد,درس(ع): سه شنبه   13:30-15:00 مکان: تربيت بدني سالن ملك لو 1,بي اثر,ندارد,عادي,روزانه,خير,بله,بدمينتون,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611002_49,ورزش1,1,1,16,15,0,مرد,اعتمادي سيد صالح,درس(ع): شنبه      15:00-16:30 مکان: تربيت بدني سالن رزمي و كشتي 1,بي اثر,ندارد,عادي,روزانه,خير,بله,رزمي,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611002_50,ورزش1,1,1,18,18,0,زن,مولائي زينب,درس(ع): شنبه      13:30-15:00 مکان: تربيت بدني سالن حجاب 1,بي اثر,ندارد,عادي,روزانه,خير,بله,واليبال,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611002_51,ورزش1,1,1,12,12,0,زن,مولائي زينب,درس(ع): يك شنبه   10:30-12:00 مکان: تربيت بدني استخر دانشگاه 1,بي اثر,ندارد,عادي,روزانه,خير,بله,شنا,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611002_52,ورزش1,1,1,16,15,0,زن,مولائي زينب,درس(ع): يك شنبه   15:00-16:30 مکان: تربيت بدني سالن حجاب 1,بي اثر,ندارد,عادي,روزانه,خير,بله,واليبال,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611002_53,ورزش1,1,1,16,15,0,زن,مولائي زينب,درس(ع): دوشنبه    09:00-10:30 مکان: تربيت بدني سالن ملك لو 2,بي اثر,ندارد,عادي,روزانه,خير,بله,واليبال,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611002_54,ورزش1,1,1,16,16,0,زن,مولائي زينب,درس(ع): دوشنبه    10:30-12:00 مکان: تربيت بدني سالن ملك لو 1,بي اثر,ندارد,عادي,روزانه,خير,بله,بسكتبال,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611002_55,ورزش1,1,1,12,9,0,زن,مولائي زينب,درس(ع): سه شنبه   10:30-12:00 مکان: تربيت بدني استخر دانشگاه 1,بي اثر,ندارد,عادي,روزانه,خير,بله,شنا,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611002_56,ورزش1,1,1,12,9,0,زن,اسماعيلي شهرزاد,درس(ع): يك شنبه   10:30-12:00 مکان: تربيت بدني استخر دانشگاه 2,بي اثر,ندارد,عادي,روزانه,خير,بله,شنا,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611002_57,ورزش1,1,1,17,17,0,زن,اسماعيلي شهرزاد,درس(ع): يك شنبه   13:30-15:00 مکان: تربيت بدني سالن تنيس روي ميز 1,بي اثر,ندارد,عادي,روزانه,خير,بله,تنيس روي ميز,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611002_58,ورزش1,1,1,16,14,0,زن,اسماعيلي شهرزاد,درس(ع): دوشنبه    09:00-10:30 مکان: تربيت بدني سالن تنيس روي ميز 1,بي اثر,ندارد,عادي,روزانه,خير,بله,تنيس روي ميز,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611002_59,ورزش1,1,1,12,10,0,زن,اسماعيلي شهرزاد,درس(ع): سه شنبه   10:30-12:00 مکان: تربيت بدني استخر دانشگاه 2,بي اثر,ندارد,عادي,روزانه,خير,بله,شنا,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611002_61,ورزش1,1,1,16,12,0,زن,نمازي آسيه,درس(ع): دوشنبه    10:30-12:00 مکان: تربيت بدني سالن تنيس روي ميز 1,بي اثر,ندارد,عادي,روزانه,خير,بله,تنيس روي ميز,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611002_62,ورزش1,1,1,16,14,0,زن,نمازي آسيه,درس(ع): دوشنبه    15:00-16:30 مکان: تربيت بدني سالن ملك لو 1,بي اثر,ندارد,عادي,روزانه,خير,بله,بدمينتون,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611002_63,ورزش1,1,1,16,14,0,زن,نمازي آسيه,درس(ع): چهارشنبه  09:00-10:30 مکان: تربيت بدني سالن ملك لو 1,بي اثر,ندارد,عادي,روزانه,خير,بله,بدمينتون,,
4012,27,معارف اسلامي,11,واحد آموزش كارشناسي,2711001_01,ارزشهاي دفاع مقدس,2,0,40,36,0,مرد,دري كفراني محمد,درس(ت): شنبه      16:30-18:00 مکان: دانشكده معارف اسلامي كلاس شماره 5,تاريخ: 1402/03/28  ساعت: 11:00-13:00,بي اثر,ندارد,عادي,روزانه,بله,بله,,
4012,27,معارف اسلامي,11,واحد آموزش كارشناسي,2711001_02,ارزشهاي دفاع مقدس,2,0,35,30,0,مرد,دري كفراني محمد,درس(ت): يك شنبه   15:00-16:30 مکان: دانشكده معارف اسلامي كلاس شماره 7,تاريخ: 1402/03/28  ساعت: 11:00-13:00,بي اثر,ندارد,عادي,روزانه,بله,بله,,
4012,27,معارف اسلامي,11,واحد آموزش كارشناسي,2711002_01,فارسي,3,0,35,35,0,مرد,نصيري محسن,درس(ت): شنبه      09:00-10:30 مکان: دانشكده معارف اسلامي كلاس شماره 1، درس(ت): دوشنبه    09:00-10:30 مکان: دانشكده معارف اسلامي كلاس شماره 1,تاريخ: 1402/04/04  ساعت: 11:00-13:00,بي اثر,ندارد,عادي,روزانه,بله,بله,,
4012,27,معارف اسلامي,11,واحد آموزش كارشناسي,2711002_02,فارسي,3,0,36,37,0,مرد,نصيري محسن,درس(ت): شنبه      10:30-12:00 مکان: دانشكده معارف اسلامي كلاس شماره 1، درس(ت): دوشنبه    10:30-12:00 مکان: دانشكده معارف اسلامي كلاس شماره 1,تاريخ: 1402/04/04  ساعت: 11:00-13:00,بي اثر,ندارد,عادي,روزانه,بله,بله,,
4012,27,معارف اسلامي,11,واحد آموزش كارشناسي,2711002_03,فارسي,3,0,37,37,0,مرد,نصيري محسن,درس(ت): شنبه      15:00-16:30 مکان: دانشكده معارف اسلامي كلاس شماره 1، درس(ت): دوشنبه    15:00-16:30 مکان: دانشكده معارف اسلامي كلاس شماره 1,تاريخ: 1402/04/04  ساعت: 11:00-13:00,بي اثر,ندارد,عادي,روزانه,بله,بله,,
4012,27,معارف اسلامي,11,واحد آموزش كارشناسي,2711002_04,فارسي,3,0,35,36,0,مرد,نصيري محسن,درس(ت): شنبه      16:30-18:00 مکان: دانشكده معارف اسلامي كلاس شماره 1، درس(ت): دوشنبه    16:30-18:00 مکان: دانشكده معارف اسلامي كلاس شماره 1,تاريخ: 1402/04/04  ساعت: 11:00-13:00,بي اثر,ندارد,عادي,روزانه,بله,بله,,
4012,27,معارف اسلامي,11,واحد آموزش كارشناسي,2711002_05,فارسي,3,0,35,34,0,زن,ارجمندي عبدالمجيد,درس(ت): يك شنبه   09:00-10:30 مکان: دانشكده معارف اسلامي كلاس شماره 1، درس(ت): سه شنبه   09:00-10:30 مکان: دانشكده معارف اسلامي كلاس شماره 1,تاريخ: 1402/04/04  ساعت: 11:00-13:00,بي اثر,ندارد,عادي,روزانه,بله,بله,,
4012,27,معارف اسلامي,11,واحد آموزش كارشناسي,2711002_06,فارسي,3,0,35,35,0,مرد,ارجمندي عبدالمجيد,درس(ت): يك شنبه   10:30-12:00 مکان: دانشكده معارف اسلامي كلاس شماره 1، درس(ت): سه شنبه   10:30-12:00 مکان: دانشكده معارف اسلامي كلاس شماره 1,تاريخ: 1402/04/04  ساعت: 11:00-13:00,بي اثر,ندارد,عادي,روزانه,بله,بله,,
4012,27,معارف اسلامي,11,واحد آموزش كارشناسي,2711002_07,فارسي,3,0,35,35,0,زن,ارجمندي عبدالمجيد,درس(ت): يك شنبه   15:00-16:30 مکان: دانشكده معارف اسلامي كلاس شماره 1، درس(ت): سه شنبه   15:00-16:30 مکان: دانشكده معارف اسلامي كلاس شماره 1,تاريخ: 1402/04/04  ساعت: 11:00-13:00,بي اثر,ندارد,عادي,روزانه,بله,بله,,
4012,27,معارف اسلامي,11,واحد آموزش كارشناسي,2711002_08,فارسي,3,0,35,34,0,زن,ارجمندي عبدالمجيد,درس(ت): يك شنبه   13:30-15:00 مکان: دانشكده معارف اسلامي كلاس شماره 1، درس(ت): سه شنبه   13:30-15:00 مکان: دانشكده معارف اسلامي كلاس شماره 1,تاريخ: 1402/04/04  ساعت: 11:00-13:00,بي اثر,ندارد,عادي,روزانه,بله,بله,,
4012,27,معارف اسلامي,11,واحد آموزش كارشناسي,2711003_01,تفسير موضوعي نهج البلاغه,2,0,40,41,0,مرد,موسوي سيداصغر,درس(ت): يك شنبه   13:30-15:00 مکان: دانشكده معارف اسلامي كلاس شماره 2,تاريخ: 1402/03/22  ساعت: 11:00-13:00,بي اثر,ندارد,عادي,روزانه,بله,بله,,
4012,27,معارف اسلامي,11,واحد آموزش كارشناسي,2711003_02,تفسير موضوعي نهج البلاغه,2,0,38,38,0,زن,موسوي سيداصغر,درس(ت): سه شنبه   13:30-15:00 مکان: دانشكده معارف اسلامي كلاس شماره 2,تاريخ: 1402/03/22  ساعت: 11:00-13:00,بي اثر,ندارد,عادي,روزانه,بله,بله,,
4012,27,معارف اسلامي,11,واحد آموزش كارشناسي,2711003_03,تفسير موضوعي نهج البلاغه,2,0,35,25,0,زن,نصيري علي,درس(ت): سه شنبه   16:30-18:00 مکان: دانشكده معارف اسلامي كلاس شماره 5,تاريخ: 1402/03/22  ساعت: 11:00-13:00,بي اثر,ندارد,عادي,روزانه,بله,بله,,
4012,27,معارف اسلامي,11,واحد آموزش كارشناسي,2711003_04,تفسير موضوعي نهج البلاغه,2,0,38,36,0,مرد,نصيري علي,درس(ت): چهارشنبه  07:30-09:00 مکان: دانشكده معارف اسلامي كلاس شماره 5,تاريخ: 1402/03/22  ساعت: 11:00-13:00,بي اثر,ندارد,عادي,روزانه,بله,بله,,
4012,27,معارف اسلامي,11,واحد آموزش كارشناسي,2711003_05,تفسير موضوعي نهج البلاغه,2,0,35,35,0,زن,مدرسي حميد,درس(ت): سه شنبه   15:00-16:30 مکان: دانشكده معارف اسلامي كلاس شماره 2,تاريخ: 1402/03/22  ساعت: 11:00-13:00,بي اثر,ندارد,عادي,روزانه,بله,بله,,
4012,27,معارف اسلامي,11,واحد آموزش كارشناسي,2711003_06,تفسير موضوعي نهج البلاغه,2,0,43,42,0,مرد,مدرسي حميد,درس(ت): سه شنبه   16:30-18:00 مکان: دانشكده معارف اسلامي كلاس شماره 2,تاريخ: 1402/03/22  ساعت: 11:00-13:00,بي اثر,ندارد,عادي,روزانه,بله,بله,,
4012,27,معارف اسلامي,11,واحد آموزش كارشناسي,2711003_07,تفسير موضوعي نهج البلاغه,2,0,40,40,0,مرد,جليلي مجيد,درس(ت): دوشنبه    16:30-18:00 مکان: دانشكده معارف اسلامي كلاس شماره 4,تاريخ: 1402/03/22  ساعت: 11:00-13:00,مجاز براي مقطع كارشناسي، ترم ورود از 4011 تا 4011،,بي اثر,ندارد,عادي,روزانه,بله,بله,
4012,27,معارف اسلامي,11,واحد آموزش كارشناسي,2711004_01,انديشه اسلامي1,2,0,35,36,0,مرد,كريمي حميد,درس(ت): يك شنبه   10:30-12:00 مکان: دانشكده معارف اسلامي كلاس شماره 2,تاريخ: 1402/03/30  ساعت: 11:00-13:00,بي اثر,ندارد,عادي,روزانه,بله,بله,,
4012,27,معارف اسلامي,11,واحد آموزش كارشناسي,2711004_02,انديشه اسلامي1,2,0,35,36,0,مرد,كريمي حميد,درس(ت): يك شنبه   16:30-18:00 مکان: دانشكده معارف اسلامي كلاس شماره 3,تاريخ: 1402/03/30  ساعت: 11:00-13:00,بي اثر,ندارد,عادي,روزانه,بله,بله,,
4012,27,معارف اسلامي,11,واحد آموزش كارشناسي,2711004_03,انديشه اسلامي1,2,0,35,33,0,مرد,محفوظي مسعود,درس(ت): سه شنبه   09:00-10:30 مکان: دانشكده معارف اسلامي كلاس شماره 4,تاريخ: 1402/03/30  ساعت: 11:00-13:00,بي اثر,ندارد,عادي,روزانه,بله,بله,,
4012,27,معارف اسلامي,11,واحد آموزش كارشناسي,2711004_04,انديشه اسلامي1,2,0,35,35,0,مرد,قاسمي محمود رضا,درس(ت): يك شنبه   09:00-10:30 مکان: دانشكده معارف اسلامي كلاس شماره 6,تاريخ: 1402/03/30  ساعت: 11:00-13:00,بي اثر,ندارد,عادي,روزانه,بله,بله,,
4012,27,معارف اسلامي,11,واحد آموزش كارشناسي,2711004_05,انديشه اسلامي1,2,0,35,35,0,زن,قاسمي محمود رضا,درس(ت): يك شنبه   10:30-12:00 مکان: دانشكده معارف اسلامي كلاس شماره 6,تاريخ: 1402/03/30  ساعت: 11:00-13:00,بي اثر,ندارد,عادي,روزانه,بله,بله,,
4012,27,معارف اسلامي,11,واحد آموزش كارشناسي,2711004_06,انديشه اسلامي1,2,0,35,25,0,مرد,محفوظي مسعود,درس(ت): دوشنبه    09:00-10:30 مکان: دانشكده معارف اسلامي كلاس شماره 4,تاريخ: 1402/03/30  ساعت: 11:00-13:00,بي اثر,ندارد,عادي,روزانه,بله,بله,,
